pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10
-5.26856388752792,0.44103529515632195,-0.4443776557748317,0.080271905351968,-0.1768011146471264,-0.09842502406079517,-0.6233740068362117,0.25842141205469576,0.8467484289435603,0.4847974863442758
-0.96804594632331,-3.5673564372496394,2.5284235889662625,0.7050110624494336,-0.0514373993251413,-0.3332244918572113,0.35061926511589864,0.07423984010688202,-0.030168051301339732,0.045902386960283696
-0.9641913555724546,-3.52331081957138,2.459193802888117,0.6596062605644982,-0.050585100055386634,-0.2717294247107633,0.35830835939589994,0.08913761331783195,-0.040850701791740184,0.04137497611576798
-0.9588705445358057,-3.6015682209254023,2.5872790606158,0.7466203114240041,-0.04086548180876281,-0.4266379429819925,0.313810135822487,0.12594585417981818,0.15454461735732766,0.11326003200143599
-5.2583590480848725,0.4564562921604814,-0.4715755975431083,0.05189620871980911,-0.18044939162522305,-0.06158337716025726,-0.6039948503826875,0.2273087927215369,0.7815803722561265,0.47015668741679684
-0.9861638221330862,-3.508883416049992,2.433872109929475,0.6388805082190071,-0.06648898238811193,-0.18852509410228024,0.404246587110284,-0.007706728736426337,-0.2862598565472643,-0.05031879460369144
-0.2641611997933352,-3.440185928083522,2.551941802134077,0.6617332033874371,-0.09428422179435303,-0.2451477965992348,-0.0015657303380069284,0.11331626161377935,-0.8855996707475889,0.519885141080044
-5.280326650161359,0.4033481776640437,-0.40441814079718486,0.12748424412572087,-0.18062837436008436,-0.12597643471729075,-0.6291482764083289,0.3051782777365326,0.757600173789677,0.4457519952348644
-5.335446380731394,3.764220035455758,1.764396091366981,1.295374006145221,20.470016972814612,0.42859052714461504,-0.4827690222247278,0.0921268929068641,-0.5723004226997767,0.7008182846947764
-0.9531290668780117,-3.6260868756032556,2.6224575349695662,0.7711609549279409,-0.041763485528526864,-0.45886886380102704,0.3126852901842915,0.11034917197009687,0.14948978967779034,0.11091188958446722
-5.274684140135588,0.6622034530273543,-0.8639946159437861,-0.2353718011760727,-0.25802465239148326,0.575136696752712,-0.32712619908370183,-0.13219377887423284,-0.620033272836844,-0.017621649929132573
-0.9520207150959668,-3.5714349032689086,2.5385634884527457,0.7180014742354849,-0.03735301606408884,-0.394820373181112,0.3108484223795303,0.16000914054985035,0.18651845401156308,0.12333126234164037
-0.9236769800902229,-3.592055055414108,2.5426357917162914,0.6931992685838607,-0.04871872149744016,-0.33418277853977557,0.3619668162828064,0.11971874495995066,-0.03572756006676634,0.07795128608164312
-5.282947361422302,0.673017085683114,-0.8788638734164239,-0.24544643071787914,-0.2603209188598417,0.5996731894248714,-0.3208814642468319,-0.14403937867719213,-0.6565471316074546,-0.03328123482472784
