timestamp,hostname,endpoint_id,os_type,pid,ppid,process_name,cmd,cpu_percent,memory,risk_score,risk_level
2025-05-09T23:09:53.270027,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,153,-1,loginwindow,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow console,0.0,74874880,0.0,low
2025-05-09T23:09:53.275575,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,440,-1,distnoted,/usr/sbin/distnoted agent,0.0,5799936,0.0,low
2025-05-09T23:09:53.277627,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,441,-1,cfprefsd,/usr/sbin/cfprefsd agent,0.0,6995968,0.0,low
2025-05-09T23:09:53.279466,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,445,-1,UserEventAgent,/usr/libexec/UserEventAgent (Aqua),0.0,17186816,0.0,low
2025-05-09T23:09:53.281579,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,452,-1,universalaccessd,/usr/sbin/universalaccessd launchd -s,0.0,19955712,0.0,low
2025-05-09T23:09:53.284135,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,453,-1,ContinuityCaptureAgent,/usr/libexec/ContinuityCaptureAgent server,0.0,14254080,0.0,low
2025-05-09T23:09:53.286114,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,454,-1,WindowManager,/System/Library/CoreServices/WindowManager.app/Contents/MacOS/WindowManager,0.0,44859392,0.0,low
2025-05-09T23:09:53.288359,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,457,-1,lsd,/usr/libexec/lsd,0.0,12304384,0.0,low
2025-05-09T23:09:53.290473,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,458,-1,trustd,/usr/libexec/trustd --agent,0.0,17973248,0.0,low
2025-05-09T23:09:53.292428,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,462,-1,secd,/usr/libexec/secd,0.0,30048256,0.0,low
2025-05-09T23:09:53.294349,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,464,-1,ControlCenter,/System/Library/CoreServices/ControlCenter.app/Contents/MacOS/ControlCenter,0.0,70057984,0.0,low
2025-05-09T23:09:53.296121,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,469,-1,lockoutagent,/System/Library/CoreServices/lockoutagent,0.0,7585792,0.0,low
2025-05-09T23:09:53.297822,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,471,-1,rapportd,/usr/libexec/rapportd,0.0,22413312,0.0,low
2025-05-09T23:09:53.299280,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,473,-1,usernoted,/usr/sbin/usernoted,0.0,22396928,0.0,low
2025-05-09T23:09:53.300728,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,478,-1,chronod,/System/Library/PrivateFrameworks/ChronoCore.framework/Support/chronod,0.0,42762240,0.0,low
2025-05-09T23:09:53.303976,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,479,-1,corespotlightd,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/corespotlightd,0.0,175325184,0.0,low
2025-05-09T23:09:53.305950,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,486,-1,usernotificationsd,/System/Library/PrivateFrameworks/UserNotificationsCore.framework/Support/usernotificationsd,0.0,12681216,0.0,low
2025-05-09T23:09:53.307827,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,487,-1,pboard,/usr/libexec/pboard,0.0,10043392,0.0,low
2025-05-09T23:09:53.309393,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,489,-1,ScreenTimeAgent,/System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent,0.0,32833536,0.0,low
2025-05-09T23:09:53.310938,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,493,-1,fileproviderd,/System/Library/PrivateFrameworks/FileProvider.framework/Support/fileproviderd,0.0,32718848,0.0,low
2025-05-09T23:09:53.312401,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,496,-1,talagent,/System/Library/CoreServices/talagent,0.0,19464192,0.0,low
2025-05-09T23:09:53.313810,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,498,-1,WiFiAgent,/System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/WiFiAgent,0.0,16990208,0.0,low
2025-05-09T23:09:53.315254,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,500,-1,accountsd,/System/Library/Frameworks/Accounts.framework/Versions/A/Support/accountsd,0.0,32784384,0.0,low
2025-05-09T23:09:53.317519,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,501,-1,Safari,/System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/MacOS/Safari,0.0,492388352,0.0,low
2025-05-09T23:09:53.319012,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,502,-1,identityservicesd,/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,0.0,49364992,0.0,low
2025-05-09T23:09:53.320396,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,503,-1,Dock,/System/Library/CoreServices/Dock.app/Contents/MacOS/Dock,0.0,46940160,0.0,low
2025-05-09T23:09:53.321789,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,504,-1,SystemUIServer,/System/Library/CoreServices/SystemUIServer.app/Contents/MacOS/SystemUIServer,0.0,37306368,0.0,low
2025-05-09T23:09:53.323553,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,505,-1,Finder,/System/Library/CoreServices/Finder.app/Contents/MacOS/Finder,0.0,121487360,0.0,low
2025-05-09T23:09:53.325303,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,517,-1,NotificationCenter,/System/Library/CoreServices/NotificationCenter.app/Contents/MacOS/NotificationCenter,0.0,66306048,0.0,low
2025-05-09T23:09:53.326923,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,520,-1,fontd,/System/Library/Frameworks/ApplicationServices.framework/Frameworks/ATS.framework/Support/fontd,0.0,10108928,0.0,low
2025-05-09T23:09:53.328493,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,521,-1,WallpaperAgent,/System/Library/CoreServices/WallpaperAgent.app/Contents/MacOS/WallpaperAgent,0.0,27475968,0.0,low
2025-05-09T23:09:53.329904,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,522,-1,imklaunchagent,/System/Library/Frameworks/InputMethodKit.framework/Resources/imklaunchagent,0.0,9715712,0.0,low
2025-05-09T23:09:53.331354,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,523,-1,sharedfilelistd,/System/Library/CoreServices/sharedfilelistd,0.0,8257536,0.0,low
2025-05-09T23:09:53.332811,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,528,-1,fontworker,/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/fontworker,0.0,4587520,0.0,low
2025-05-09T23:09:53.334267,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,537,-1,AMPDeviceDiscoveryAgent,/System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent --launchd,0.0,5570560,0.0,low
2025-05-09T23:09:53.335653,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,538,-1,WallpaperVideoExtension,/System/Library/ExtensionKit/Extensions/WallpaperVideoExtension.appex/Contents/MacOS/WallpaperVideoExtension,0.0,25100288,0.0,low
2025-05-09T23:09:53.337158,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,549,-1,sharingd,/usr/libexec/sharingd,0.0,35618816,0.0,low
2025-05-09T23:09:53.338644,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,550,-1,ViewBridgeAuxiliary,/System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary,0.0,12386304,0.0,low
2025-05-09T23:09:53.339997,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,553,-1,com.apple.Safari.History,/System/Cryptexes/App/usr/libexec/com.apple.Safari.History,0.0,25542656,0.0,low
2025-05-09T23:09:53.341501,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,557,-1,PAH_Extension,"/System/Library/Input Methods/PressAndHold.app/Contents/PlugIns/PAH_Extension.appex/Contents/MacOS/PAH_Extension -AppleLanguages (""en-US"")",0.0,15433728,0.0,low
2025-05-09T23:09:53.343418,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,559,-1,UIKitSystem,/System/Library/CoreServices/UIKitSystem.app/Contents/MacOS/UIKitSystem system_app_start,0.0,17645568,0.0,low
2025-05-09T23:09:53.345229,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,560,-1,familycircled,/System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled,0.0,22691840,0.0,low
2025-05-09T23:09:53.346864,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,561,-1,com.apple.WebKit.WebContent,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent,0.0,207716352,0.0,low
2025-05-09T23:09:53.348403,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,565,-1,com.apple.WebKit.GPU,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU,0.0,259063808,0.0,low
2025-05-09T23:09:53.349815,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,566,-1,com.apple.audio.SandboxHelper,/System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper,0.0,3457024,0.0,low
2025-05-09T23:09:53.351298,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,568,-1,StatusKitAgent,/System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent,0.0,21954560,0.0,low
2025-05-09T23:09:53.352826,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,569,-1,useractivityd,/System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd,0.0,9175040,0.0,low
2025-05-09T23:09:53.354265,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,572,-1,com.apple.dock.extra,/System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.extra.xpc/Contents/MacOS/com.apple.dock.extra,0.0,25968640,0.0,low
2025-05-09T23:09:53.355590,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,577,-1,imagent,/System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent,0.0,40730624,0.0,low
2025-05-09T23:09:53.357024,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,583,-1,seserviced,/usr/libexec/seserviced,0.0,4456448,0.0,low
2025-05-09T23:09:53.358444,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,586,-1,corespeechd,/System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd,0.0,13008896,0.0,low
2025-05-09T23:09:53.359860,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,589,-1,mediaremoteagent,/System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent,0.0,6209536,0.0,low
2025-05-09T23:09:53.361234,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,599,-1,avconferenced,/usr/libexec/avconferenced,0.0,27492352,0.0,low
2025-05-09T23:09:53.362922,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,603,-1,passd,/System/Library/PrivateFrameworks/PassKitCore.framework/passd,0.0,13713408,0.0,low
2025-05-09T23:09:53.364835,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,615,-1,CursorUIViewService,/System/Library/PrivateFrameworks/TextInputUIMacHelper.framework/Versions/A/XPCServices/CursorUIViewService.xpc/Contents/MacOS/CursorUIViewService,0.0,41467904,0.0,low
2025-05-09T23:09:53.366430,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,619,-1,multipass.gui,multipass.gui --autostarting,0.0,44793856,0.0,low
2025-05-09T23:09:53.367872,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,621,-1,icdd,/System/Library/Image Capture/Support/icdd,0.0,4947968,0.0,low
2025-05-09T23:09:53.369198,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,622,-1,ollama,/opt/homebrew/opt/ollama/bin/ollama serve,0.0,17416192,0.0,low
2025-05-09T23:09:53.370515,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,626,-1,AirPlayUIAgent,/System/Library/CoreServices/AirPlayUIAgent.app/Contents/MacOS/AirPlayUIAgent --launchd,0.0,17170432,0.0,low
2025-05-09T23:09:53.371874,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,627,-1,audioaccessoryd,/System/Library/CoreServices/audioaccessoryd,0.0,19349504,0.0,low
2025-05-09T23:09:53.373405,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,628,-1,diagnostics_agent,/System/Library/CoreServices/diagnostics_agent,0.0,7602176,0.0,low
2025-05-09T23:09:53.374882,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,629,-1,TextInputMenuAgent,/System/Library/CoreServices/TextInputMenuAgent.app/Contents/MacOS/TextInputMenuAgent,0.0,25739264,0.0,low
2025-05-09T23:09:53.381020,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,635,-1,com.apple.WebKit.Networking,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking,0.0,283705344,0.0,low
2025-05-09T23:09:53.382734,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,636,-1,ctkahp,/System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp,0.0,5029888,0.0,low
2025-05-09T23:09:53.384528,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,638,-1,Parallels Toolbox,/Applications/Parallels Toolbox.app/Contents/MacOS/Parallels Toolbox,0.0,45727744,0.0,low
2025-05-09T23:09:53.386288,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,640,-1,com.apple.Safari.SandboxBroker,/System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/XPCServices/com.apple.Safari.SandboxBroker.xpc/Contents/MacOS/com.apple.Safari.SandboxBroker,0.0,28164096,0.0,low
2025-05-09T23:09:53.388036,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,641,-1,Spotlight,/System/Library/CoreServices/Spotlight.app/Contents/MacOS/Spotlight,0.0,97910784,0.0,low
2025-05-09T23:09:53.389510,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,655,-1,com.apple.CloudDocs.iCloudDriveFileProvider,"/System/Library/PrivateFrameworks/CloudDocs.framework/PlugIns/com.apple.CloudDocs.iCloudDriveFileProvider.appex/Contents/MacOS/com.apple.CloudDocs.iCloudDriveFileProvider -AppleLanguages (""en-US"")",0.0,9551872,0.0,low
2025-05-09T23:09:53.390869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,660,-1,commerce,/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce,0.0,9715712,0.0,low
2025-05-09T23:09:53.392340,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,861,-1,UniversalControl,/System/Library/CoreServices/UniversalControl.app/Contents/MacOS/UniversalControl,0.0,26214400,0.0,low
2025-05-09T23:09:53.393785,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,862,-1,storedownloadd,/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storedownloadd,0.0,4325376,0.0,low
2025-05-09T23:09:53.395202,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1114,-1,mdbulkimport,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdbulkimport -s mdworker-bundle -c MDSImporterBundleFinder -m com.apple.metadata.mdbulkimport,0.0,12320768,0.0,low
2025-05-09T23:09:53.396589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1191,-1,ipcserver,/Users/jermainebaker/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/ipcserver,0.0,995328,0.0,low
2025-05-09T23:09:53.397951,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1214,-1,biomesyncd,/usr/libexec/biomesyncd,0.0,11698176,0.0,low
2025-05-09T23:09:53.399892,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1354,-1,Electron,/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/F654C322-FB91-41E7-B3D9-73AA0059ED8B/d/Visual Studio Code.app/Contents/MacOS/Electron,0.0,1267597312,0.0,low
2025-05-09T23:09:53.401315,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1356,-1,chrome_crashpad_handler,/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/F654C322-FB91-41E7-B3D9-73AA0059ED8B/d/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=/Users/jermainebaker/Library/Application Support/Code/Crashpad --url=appcenter://code?aid=de75e3cc-e22f-4f42-a03f-1409c21d8af8&uid=6fffc116-8ade-47a5-a943-1a243e5e9bec&iid=6fffc116-8ade-47a5-a943-1a243e5e9bec&sid=6fffc116-8ade-47a5-a943-1a243e5e9bec --annotation=IsOfficialBuild=1 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.79.2 --annotation=exe=Electron --annotation=plat=OS X --annotation=prod=Electron --annotation=ver=22.5.7 --handshake-fd=27,0.0,4620288,0.0,low
2025-05-09T23:09:53.403047,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1357,-1,Code Helper (GPU),"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/F654C322-FB91-41E7-B3D9-73AA0059ED8B/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (GPU).app/Contents/MacOS/Code Helper (GPU) --type=gpu-process --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --gpu-preferences=UAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAACgFAAAAAAAAKAUAAAAAAAC4AQAANgAAALABAAAAAAAAuAEAAAAAAADAAQAAAAAAAMgBAAAAAAAA0AEAAAAAAADYAQAAAAAAAOABAAAAAAAA6AEAAAAAAADwAQAAAAAAAPgBAAAAAAAAAAIAAAAAAAAIAgAAAAAAABACAAAAAAAAGAIAAAAAAAAgAgAAAAAAACgCAAAAAAAAMAIAAAAAAAA4AgAAAAAAAEACAAAAAAAASAIAAAAAAABQAgAAAAAAAFgCAAAAAAAAYAIAAAAAAABoAgAAAAAAAHACAAAAAAAAeAIAAAAAAACAAgAAAAAAAIgCAAAAAAAAkAIAAAAAAACYAgAAAAAAAKACAAAAAAAAqAIAAAAAAACwAgAAAAAAALgCAAAAAAAAwAIAAAAAAADIAgAAAAAAANACAAAAAAAA2AIAAAAAAADgAgAAAAAAAOgCAAAAAAAA8AIAAAAAAAD4AgAAAAAAAAADAAAAAAAACAMAAAAAAAAQAwAAAAAAABgDAAAAAAAAIAMAAAAAAAAoAwAAAAAAADADAAAAAAAAOAMAAAAAAABAAwAAAAAAAEgDAAAAAAAAUAMAAAAAAABYAwAAAAAAABAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAGAAAAEAAAAAAAAAAAAAAABwAAABAAAAAAAAAAAAAAAAgAAAAQAAAAAAAAAAAAAAAJAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAAAAAAwAAAAQAAAAAAAAAAAAAAAOAAAAEAAAAAAAAAAAAAAADwAAABAAAAAAAAAAAQAAAAAAAAAQAAAAAAAAAAEAAAAGAAAAEAAAAAAAAAABAAAABwAAABAAAAAAAAAAAQAAAAgAAAAQAAAAAAAAAAEAAAAJAAAAEAAAAAAAAAABAAAACwAAABAAAAAAAAAAAQAAAAwAAAAQAAAAAAAAAAEAAAAOAAAAEAAAAAAAAAABAAAADwAAABAAAAAAAAAABAAAAAAAAAAQAAAAAAAAAAQAAAAGAAAAEAAAAAAAAAAEAAAABwAAABAAAAAAAAAABAAAAAgAAAAQAAAAAAAAAAQAAAAJAAAAEAAAAAAAAAAEAAAACwAAABAAAAAAAAAABAAAAAwAAAAQAAAAAAAAAAQAAAAOAAAAEAAAAAAAAAAEAAAADwAAABAAAAAAAAAABwAAAAAAAAAQAAAAAAAAAAcAAAAGAAAAEAAAAAAAAAAHAAAABwAAABAAAAAAAAAABwAAAAgAAAAQAAAAAAAAAAcAAAAJAAAAEAAAAAAAAAAHAAAACwAAABAAAAAAAAAABwAAAAwAAAAQAAAAAAAAAAcAAAAOAAAAEAAAAAAAAAAHAAAADwAAABAAAAAAAAAACAAAAAAAAAAQAAAAAAAAAAgAAAAGAAAAEAAAAAAAAAAIAAAABwAAABAAAAAAAAAACAAAAAgAAAAQAAAAAAAAAAgAAAAJAAAAEAAAAAAAAAAIAAAACwAAABAAAAAAAAAACAAAAAwAAAAQAAAAAAAAAAgAAAAOAAAAEAAAAAAAAAAIAAAADwAAABAAAAAAAAAACgAAAAAAAAAQAAAAAAAAAAoAAAAGAAAAEAAAAAAAAAAKAAAABwAAABAAAAAAAAAACgAAAAgAAAAQAAAAAAAAAAoAAAAJAAAAEAAAAAAAAAAKAAAACwAAABAAAAAAAAAACgAAAAwAAAAQAAAAAAAAAAoAAAAOAAAAEAAAAAAAAAAKAAAADwAAAAgAAAAAAAAACAAAAAAAAAA= --shared-files --field-trial-handle=1718379636,r,9041498156455133122,15034473659165742896,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --seatbelt-client=39",0.0,65323008,0.0,low
2025-05-09T23:09:53.405151,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1359,-1,Code Helper,"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/F654C322-FB91-41E7-B3D9-73AA0059ED8B/d/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,9041498156455133122,15034473659165742896,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --seatbelt-client=40",0.0,14532608,0.0,low
2025-05-09T23:09:53.407412,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1386,-1,Code Helper,"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/F654C322-FB91-41E7-B3D9-73AA0059ED8B/d/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --nolazy --inspect=null --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,9041498156455133122,15034473659165742896,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess",0.0,42909696,0.0,low
2025-05-09T23:09:53.409258,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1388,-1,Code Helper,"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/F654C322-FB91-41E7-B3D9-73AA0059ED8B/d/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,9041498156455133122,15034473659165742896,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess",0.0,69255168,0.0,low
2025-05-09T23:09:53.410703,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1526,-1,zsh,/bin/zsh -il,0.0,1130496,0.0,low
2025-05-09T23:09:53.412049,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1823,-1,searchpartyuseragent,/usr/libexec/searchpartyuseragent,0.0,29212672,0.0,low
2025-05-09T23:09:53.413411,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1990,-1,python3.11,"python -c import pandas as pd; df = pd.read_csv('llm_pipeline/data/processed/clean_samples.csv', engine='python'); print(df.shape)",0.0,26902528,0.0,low
2025-05-09T23:09:53.414706,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2140,-1,python3.11,python llm_pipeline/training/train_llm.py,0.0,75595776,0.0,low
2025-05-09T23:09:53.416064,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2314,-1,com.apple.Safari.SearchHelper,/System/Library/PrivateFrameworks/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper,0.0,17121280,0.0,low
2025-05-09T23:09:53.417896,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2527,-1,Notes,/System/Applications/Notes.app/Contents/MacOS/Notes,0.0,80871424,0.0,low
